7.7283e+05,2.1655e+06,1.4502e+05,2.0515e+05,4.3599e+05,18441,23933,35875,3339.4,-33281,-49691,-10901,-15424,-29046,-2669,-2693,-5007.9,1092.8,1
1.9977e+06,3.9557e+06,7.2566e+05,1.335e+06,2.108e+06,7.0332e+05,5.9799e+05,7.8194e+05,1.2835e+05,-53824,-78755,-30446,-69138,-94108,-47585,-57227,-68888,-15549,1
8.044e+05,2.1128e+06,1.578e+05,1.8695e+05,3.4945e+05,17749,22706,34869,3673.7,-31596,-50884,-11115,-17126,-26050,-2516.7,-2573,-4515.3,983.75,1
1.1653e+06,2.4799e+06,4.6359e+05,8.2401e+05,1.294e+06,4.5425e+05,3.243e+05,4.1763e+05,61887,-38787,-56628,-23907,-50952,-68039,-33410,-35750,-43484,-7692.9,1
1.5877e+06,3.3929e+06,5.2929e+05,1.0651e+06,1.8335e+06,6.1103e+05,4.8407e+05,6.8947e+05,1.0418e+05,-44735,-65469,-25767,-60998,-84390,-42293,-47383,-63313,-12930,1
4.3257e+05,1.2092e+06,1.0312e+05,98110,1.898e+05,9204.1,16180,22772,2623.4,-20450,-35530,-8178.3,-11139,-17319,-1184.8,-1302.5,-2458.8,1180.2,1
6.2352e+05,1.7936e+06,1.21e+05,1.6152e+05,3.5973e+05,14731,21608,31175,2890.3,-28643,-43766,-9626,-13646,-25624,-2140.4,-2262.9,-4054.6,1146.9,1
1.4199e+06,4.3151e+06,5.2579e+05,1.016e+06,1.8985e+06,5.2892e+05,5.3789e+05,7.1615e+05,1.3169e+05,-46726,-71023,-25905,-51521,-84738,-38896,-52501,-64748,-15235,1
6.653e+05,1.6212e+06,1.1466e+05,1.5095e+05,2.894e+05,13931,20644,29739,3351.2,-29317,-43648,-9179.7,-14372,-23177,-1950.2,-2242.8,-3857.1,1077.8,1
4.5769e+05,1.2578e+06,1.0822e+05,1.0888e+05,1.8638e+05,9638.2,15836,22918,2786.5,-22025,-36509,-8683,-11586,-17160,-1270.5,-1252.8,-2551.2,1161.2,1
1.2388e+06,2.9569e+06,2.5627e+05,3.0072e+05,6.6773e+05,32188,31807,48651,4452.4,-40448,-59702,-15820,-23729,-41247,-4465.3,-4013,-6745.9,873.18,1
1.2163e+06,2.2782e+06,2.2217e+05,2.4721e+05,4.2113e+05,28408,27753,40663,4011.3,-39084,-55221,-14417,-21991,-29476,-3911.6,-3404.6,-5692,982.61,1
5.5943e+05,1.0597e+06,1.0509e+05,1.3124e+05,1.7457e+05,14116,17681,22377,2622.9,-23007,-33359,-8706.3,-13617,-16140,-1939.2,-1664.1,-2439.3,1169.8,1
9.3612e+05,2.7714e+06,2.1811e+05,2.8765e+05,6.0446e+05,23843,29173,43573,4040.9,-38156,-58796,-14162,-20951,-34569,-3285.1,-3630.7,-5943.6,967.06,1
5.7481e+05,1.4962e+06,2.0148e+05,4.0042e+05,6.6944e+05,1.9065e+05,1.5004e+05,2.4686e+05,30727,-25405,-42025,-13473,-29549,-42024,-18368,-19322,-28340,-3425.2,1
1.0853e+06,2.8486e+06,4.2384e+05,7.7721e+05,1.3429e+06,3.7696e+05,3.1673e+05,4.6228e+05,72219,-38804,-57372,-22778,-47972,-69033,-29814,-35801,-46595,-8267.3,1
4.83e+05,1.067e+06,83107,1.1491e+05,2.0555e+05,11384,17164,23948,2902,-22477,-32680,-7235.8,-11221,-17466,-1543.7,-1508.8,-2785.8,1116.5,1
8.1079e+05,1.9661e+06,1.495e+05,1.978e+05,3.5459e+05,17073,21918,35009,3565.4,-31843,-50927,-10327,-17508,-24621,-2509.8,-2414.9,-4360.6,1037.6,1
1.5293e+06,3.0995e+06,4.9089e+05,1.0012e+06,1.7801e+06,5.3275e+05,4.7443e+05,6.0489e+05,94723,-46094,-65757,-23606,-58765,-81795,-38920,-46501,-57416,-11453,1
1.0625e+06,2.3073e+06,2.8432e+05,7.1637e+05,1.0676e+06,2.9858e+05,2.7567e+05,3.6542e+05,55320,-35977,-51670,-17691,-46393,-60191,-26166,-31807,-39036,-6948.8,1
1.0481e+06,2.5221e+06,1.9733e+05,2.4684e+05,4.4585e+05,24805,25748,40257,4073.1,-37425,-58848,-12712,-21216,-29572,-3547.2,-3131.7,-5132.1,966.21,1
4.7289e+05,1.0621e+06,74212,97070,1.8894e+05,9667.1,15413,22124,2743.8,-23019,-35953,-6771.9,-10488,-16307,-1306.7,-1250.9,-2095.8,1147.9,1
1.4484e+06,2.8523e+06,4.635e+05,1.0002e+06,1.6066e+06,4.5054e+05,4.0549e+05,5.3549e+05,86033,-45260,-63686,-24530,-57475,-77678,-33951,-42292,-52195,-10607,1
4.7966e+05,7.1943e+05,88955,1.0692e+05,1.5034e+05,10902,14767,19851,2646,-21102,-27476,-7593.9,-11746,-14599,-1429.8,-1062.5,-2049.8,1199.1,1
9.9578e+05,1.4787e+06,3.2138e+05,6.3148e+05,9.3505e+05,3.1497e+05,2.3255e+05,3.0757e+05,45623,-33357,-44605,-18257,-42928,-55557,-26701,-27812,-35849,-5583.6,1
1.6532e+06,3.8357e+06,4.8802e+05,1.1447e+06,1.6821e+06,5.7594e+05,4.9564e+05,6.2076e+05,1.0347e+05,-45757,-71844,-24819,-62911,-81186,-41535,-49461,-58800,-12635,1
1.1795e+06,1.9053e+06,3.6316e+05,6.5465e+05,1.0548e+06,3.7594e+05,2.8265e+05,3.6148e+05,51165,-37061,-51129,-20477,-43596,-60660,-30568,-32126,-39129,-6429.2,1
1.5891e+06,3.6816e+06,4.6814e+05,1.1033e+06,1.6097e+06,5.5483e+05,4.6152e+05,6.0212e+05,97079,-44678,-69895,-24263,-61500,-78610,-40184,-46937,-57780,-12077,1
8.2455e+05,1.6817e+06,3.1205e+05,5.8029e+05,1.0282e+06,2.7655e+05,2.4491e+05,3.4787e+05,53650,-32896,-46529,-17241,-38623,-57711,-25004,-28993,-38003,-6497.5,1
1.2693e+06,3.0565e+06,4.3028e+05,8.3828e+05,1.3927e+06,4.155e+05,3.5766e+05,4.9344e+05,75175,-41886,-65085,-21443,-50532,-67737,-33129,-38386,-49220,-9366,1
1.9272e+06,4.3458e+06,6.0303e+05,1.2924e+06,2.0823e+06,7.1982e+05,5.2274e+05,7.8628e+05,1.1993e+05,-51359,-79368,-28315,-69515,-90935,-47039,-51132,-69085,-14485,1
1.1499e+06,2.1864e+06,2.1952e+05,2.3241e+05,4.073e+05,27496,27131,40141,3981.2,-37349,-53706,-14613,-20819,-29334,-3808.8,-3150.4,-5206.1,969.23,1
7.5313e+05,1.3642e+06,2.4574e+05,4.2687e+05,7.8896e+05,2.0931e+05,1.6072e+05,2.531e+05,30479,-28150,-42593,-15211,-33902,-48503,-20277,-20244,-28565,-3499.1,1
1.0807e+06,1.6066e+06,3.4234e+05,6.6216e+05,9.423e+05,3.3837e+05,2.3152e+05,3.284e+05,45932,-35475,-46570,-19541,-44048,-55443,-28327,-28017,-36790,-5500.5,1
8.6439e+05,1.3255e+06,1.6357e+05,1.7905e+05,2.6149e+05,19876,21044,27742,3326.3,-30735,-40100,-11469,-17519,-21943,-2808.8,-2239,-3331.4,1064.8,1
8.459e+05,1.2632e+06,2.8428e+05,5.2436e+05,8.1024e+05,2.6599e+05,1.9684e+05,2.5826e+05,35348,-30210,-40499,-16757,-37732,-50398,-23615,-24110,-31077,-4114.9,1
4.555e+05,9.3736e+05,79982,1.1728e+05,1.9242e+05,8769.7,15586,21939,2752,-21223,-31000,-7336.8,-12221,-17116,-1128.3,-1184.3,-2134.8,1185,1
8.7189e+05,2.4348e+06,3.2938e+05,6.0353e+05,1.187e+06,2.5229e+05,2.0545e+05,2.9705e+05,35261,-35302,-58691,-18028,-39039,-57680,-22999,-24907,-32934,-4014.5,1
1.4564e+06,2.826e+06,4.9813e+05,9.6673e+05,1.5633e+06,4.9364e+05,4.2558e+05,5.6747e+05,86065,-44036,-64900,-25568,-56174,-76255,-35495,-43931,-54007,-10682,1
5.5914e+05,1.1042e+06,1.8094e+05,3.6093e+05,6.3616e+05,1.7256e+05,1.5102e+05,1.9479e+05,30139,-24120,-34135,-12320,-29142,-40740,-17230,-18612,-23910,-3259.3,1
5.9731e+05,8.8745e+05,1.1004e+05,1.318e+05,1.8571e+05,13627,17389,21762,2811.3,-24246,-31625,-8725.2,-13760,-17395,-1905.8,-1519.8,-2348.3,1135.6,1
2.2452e+06,2.0824e+06,6.3231e+05,8.9645e+05,1.1311e+06,5.3947e+05,5.3926e+05,8.9466e+05,2.3621e+05,-50102,-51540,-25032,-51123,-55066,-33221,-47930,-67271,-23300,1
8.5348e+05,8.1333e+05,1.6406e+05,1.5679e+05,1.9952e+05,13616,18107,22174,2984.4,-28723,-30337,-9162,-13952,-16404,-1750.6,-1745,-2273,1057.6,1
8.464e+05,8.5484e+05,2.8734e+05,3.3936e+05,4.8417e+05,1.3593e+05,94404,1.4198e+05,18383,-28494,-30252,-13560,-25780,-30256,-12405,-11978,-16131,-1529.7,1
5.7318e+05,5.8261e+05,1.9583e+05,2.3363e+05,3.3235e+05,88181,65958,95773,12620,-22058,-23685,-10423,-19414,-23060,-8902.3,-8449.7,-11176,-722.04,1
6.2993e+05,4.9318e+05,1.2342e+05,1.005e+05,1.3353e+05,9016,14167,16698,2467.1,-22953,-22598,-8206.2,-9449.5,-12612,-1095,-935.46,-1442.5,1146.9,1
9.1018e+05,8.1625e+05,2.287e+05,3.0928e+05,3.6131e+05,1.1352e+05,85251,1.1926e+05,18152,-28074,-29655,-12486,-23267,-26159,-10615,-11288,-13876,-1423.9,1
1.2983e+06,1.151e+06,3.0713e+05,3.949e+05,4.715e+05,1.2833e+05,90602,1.1756e+05,15031,-35091,-35702,-15075,-27930,-30137,-12221,-11734,-13878,-953.21,1
3.8622e+05,3.5121e+05,79157,68143,74230,4565.6,10812,12104,1908.9,-16875,-17448,-5661.1,-7126.5,-8242.9,-419.85,-337.33,-687.81,1167.4,1
1.1251e+06,8.8198e+05,2.1151e+05,1.8002e+05,2.2071e+05,15425,19212,23771,2909.1,-33867,-32930,-11894,-14373,-18401,-2046.9,-1921.7,-2699.1,1069.3,1
1.8043e+06,1.6061e+06,4.1076e+05,6.391e+05,7.4601e+05,2.1418e+05,1.5761e+05,2.4251e+05,32685,-41917,-44528,-17743,-36857,-39311,-17909,-18858,-25878,-3302.4,1
1.3217e+06,1.263e+06,2.0744e+05,3.5632e+05,3.6442e+05,17737,21379,28967,3299,-43462,-45047,-11685,-16973,-20451,-2242.2,-2045.1,-3400.5,1023.2,1
1.4884e+06,1.3015e+06,3.3582e+05,4.9934e+05,6.1218e+05,1.8135e+05,1.3807e+05,2.0088e+05,28423,-36761,-38972,-15602,-31480,-35300,-15884,-16645,-20989,-2841.5,1
4.716e+05,5.0377e+05,1.7992e+05,1.8993e+05,2.6643e+05,67154,55909,79844,11138,-19880,-21951,-10001,-17174,-21864,-7204,-7129.4,-9401.1,-368.1,1
1.318e+06,1.2718e+06,4.2482e+05,5.4409e+05,7.0431e+05,1.9706e+05,1.4903e+05,2.265e+05,27033,-37594,-39301,-16869,-35189,-39516,-16134,-17772,-23398,-2836.6,1
3.8335e+05,4.1712e+05,91112,72502,74092,5625.8,10658,13463,2086,-16751,-21441,-6209.2,-7863.2,-8298.9,-539.64,-247.25,-998.68,1160.5,1
3.9953e+05,4.8946e+05,90808,64533,86350,5377.2,10789,14337,2070.5,-17142,-22554,-6412.8,-7548.3,-9297.5,-559.82,-446.96,-968.72,1182.5,1
1.0759e+06,1.0952e+06,2.4663e+05,1.8762e+05,2.4231e+05,17076,19976,25782,3152.1,-33041,-36560,-12579,-15961,-19521,-2170.1,-2159.8,-2759.6,1054,1
9.8441e+05,9.4752e+05,3.3559e+05,3.9044e+05,5.4418e+05,1.5191e+05,1.072e+05,1.5487e+05,20275,-31336,-32617,-14569,-28040,-32723,-13118,-13255,-17583,-1782.4,1
5.5664e+05,5.6166e+05,1.2085e+05,99237,98869,7930.1,12969,16245,2311.2,-21844,-25316,-7508,-9901.5,-10391,-889.83,-728.93,-1460.8,1139.6,1
7.4499e+05,1.0198e+06,2.8369e+05,2.788e+05,4.1931e+05,1.0311e+05,87459,1.2651e+05,16003,-26111,-36364,-14612,-22395,-28090,-10490,-11255,-14941,-1050.5,1
1.6441e+06,1.8063e+06,6.6554e+05,6.4988e+05,9.2642e+05,2.6416e+05,1.9252e+05,3.0101e+05,36654,-45010,-50200,-24303,-41676,-51287,-20383,-22408,-30810,-3959.5,1
1.2294e+06,1.042e+06,2.7893e+05,4.0667e+05,4.9619e+05,1.4993e+05,1.0895e+05,1.7377e+05,24459,-33060,-33453,-13660,-27541,-31282,-13487,-13599,-19385,-2240.8,1
3.1983e+05,3.8565e+05,88913,62606,68888,6267.1,9852.5,12542,1945.3,-14468,-20884,-6124,-7006.1,-7599.3,-601.79,-161.22,-830.09,1169.7,1
8.759e+05,8.386e+05,1.5871e+05,1.7337e+05,1.9743e+05,13540,17074,21537,2893,-29212,-30933,-9121.4,-14650,-16113,-1716.7,-1577,-2024,1027.9,1
5.127e+05,4.8491e+05,1.7486e+05,1.9925e+05,2.6378e+05,64872,53213,78334,10823,-19875,-21209,-10066,-17158,-20707,-7242.8,-6874.3,-9458.6,-300.71,1
5.9277e+05,5.182e+05,1.7824e+05,2.0087e+05,2.7906e+05,73350,66630,87646,13242,-22109,-23247,-11219,-16856,-21832,-7609.2,-8540.6,-10467,-548.67,1
4.1126e+05,4.0495e+05,74121,1.1872e+05,1.2743e+05,5757.8,11835,14994,2022.6,-19704,-22172,-5645.9,-7603.5,-8666.2,-553.96,-408.68,-1044.1,1144.7,1
5.0405e+05,5.214e+05,91724,1.0857e+05,98601,6575.1,12100,14893,2118,-19970,-23260,-6796,-9526.1,-9882.1,-764.3,-525,-1026.2,1166.2,1
3.8037e+05,4.1914e+05,76996,67874,74172,4693,10188,12605,1941.7,-16647,-19364,-5756.1,-7538.3,-7793.8,-393.45,-196.75,-672.77,1173.7,1
1.0251e+06,9.252e+05,1.9551e+05,2.0605e+05,2.3819e+05,14988,19666,24375,2987,-31760,-35116,-10938,-14123,-16943,-1784.3,-1984.1,-2592.9,1087,1
6.3156e+05,5.8775e+05,1.1245e+05,1.3429e+05,1.1418e+05,7414.6,13375,16536,2355.3,-23129,-24985,-8003.1,-10689,-10923,-870.05,-889.06,-1354.7,1126.2,1
6.357e+05,7.7817e+05,1.4313e+05,1.175e+05,1.2463e+05,10664,13609,17635,2545.8,-22575,-28724,-9119.1,-11716,-11892,-1287.4,-812.34,-1654.8,1145.6,1
