0.071979,0.02944,0.029785,0.023302,0.016367,0.013577,0.010416,0.010761,0.0090073,0.0082102,0.0095122,0.01015,0.0099904,0.0097247,0.0084228,0.0086088,0.0098044,0.011239,0.011638,0.014614,0.018599,0.024524,0.031167,0.027952,0.073095,0.49811,1
0.073095,0.029121,0.028165,0.023222,0.017669,0.013604,0.010044,0.0098842,0.0089011,0.0086088,0.0083431,0.0095122,0.0096185,0.0097247,0.0084228,0.0092465,0.010044,0.0099904,0.01116,0.014826,0.018068,0.025587,0.03122,0.027181,0.075327,0.49942,1
0.05059,0.012275,0.017536,0.023887,0.027341,0.027367,0.025507,0.026358,0.02936,0.030901,0.032549,0.035524,0.038261,0.037198,0.033027,0.032628,0.033532,0.032814,0.031698,0.030662,0.027527,0.024046,0.018387,0.011319,0.050271,0.25943,1
0.05152,0.012541,0.018891,0.024126,0.025773,0.026544,0.02766,0.02766,0.0275,0.028616,0.030901,0.034621,0.035471,0.0368,0.033053,0.031512,0.030742,0.031406,0.031061,0.031725,0.027686,0.026703,0.018493,0.010867,0.051334,0.26679,1
0.047295,0.011558,0.017962,0.02216,0.025906,0.028244,0.02851,0.028005,0.030689,0.031884,0.036029,0.038182,0.042645,0.039802,0.037066,0.036029,0.034807,0.030875,0.032495,0.031911,0.027872,0.024312,0.015942,0.010283,0.048836,0.2407,1
0.050112,0.012913,0.01929,0.023302,0.026995,0.026916,0.025481,0.0258,0.02758,0.029227,0.032416,0.03502,0.037172,0.034462,0.031884,0.032522,0.032442,0.030848,0.030529,0.031459,0.027128,0.023993,0.018812,0.012435,0.051892,0.26937,1
0.047295,0.012727,0.019317,0.023568,0.026358,0.026437,0.026544,0.026119,0.028404,0.029706,0.033691,0.036853,0.035923,0.03951,0.034223,0.033,0.03308,0.032256,0.03207,0.029892,0.029387,0.023169,0.018573,0.011372,0.050643,0.25988,1
0.071873,0.027979,0.029732,0.024524,0.018148,0.013843,0.011027,0.010416,0.0088213,0.010469,0.010575,0.01007,0.012222,0.0093262,0.0099639,0.0098044,0.009273,0.011824,0.012435,0.015065,0.019821,0.024976,0.030981,0.027155,0.074477,0.4852,1
0.073679,0.030795,0.027607,0.023541,0.016075,0.013073,0.011478,0.0091402,0.0098576,0.0081039,0.0090073,0.0094059,0.010947,0.010176,0.0089276,0.0088479,0.0090605,0.010495,0.012116,0.0148,0.018573,0.025268,0.030556,0.028005,0.073733,0.49673,1
0.051201,0.011744,0.018493,0.024524,0.025879,0.028802,0.026437,0.027739,0.028722,0.030795,0.033797,0.036215,0.037969,0.036906,0.033983,0.033399,0.033133,0.031433,0.03215,0.030742,0.028643,0.027128,0.016819,0.010548,0.050484,0.25231,1
0.049846,0.013896,0.019263,0.023966,0.02766,0.025614,0.026012,0.025534,0.027288,0.029892,0.029706,0.033585,0.036029,0.035817,0.032283,0.032177,0.031433,0.029838,0.029998,0.031326,0.028297,0.024126,0.019609,0.011903,0.052769,0.27213,1
0.049368,0.011797,0.019237,0.023435,0.02657,0.027261,0.02564,0.026916,0.02952,0.030237,0.033771,0.035737,0.039138,0.036986,0.034462,0.031911,0.03316,0.032761,0.031619,0.030051,0.027766,0.024179,0.017776,0.010602,0.051015,0.25909,1
0.050005,0.012302,0.019689,0.023036,0.026623,0.027208,0.026995,0.026384,0.02665,0.031486,0.03114,0.03672,0.036428,0.037172,0.03409,0.0313,0.03308,0.030503,0.031486,0.031061,0.02766,0.024418,0.017882,0.011266,0.052264,0.26315,1
0.05136,0.013205,0.019024,0.024657,0.026384,0.027553,0.027447,0.02758,0.026889,0.029254,0.031539,0.034781,0.035817,0.037198,0.032495,0.031752,0.032867,0.031752,0.030078,0.029706,0.02851,0.026942,0.017962,0.010708,0.051972,0.26257,1
0.073281,0.028351,0.030131,0.022611,0.017404,0.013205,0.01108,0.011505,0.0091402,0.0096185,0.010123,0.011239,0.011824,0.010469,0.0099107,0.0099107,0.0099107,0.010734,0.012063,0.01573,0.019449,0.02572,0.029812,0.027049,0.072989,0.48674,1
0.049952,0.012966,0.019795,0.02386,0.027633,0.027713,0.025242,0.026464,0.028829,0.029201,0.032097,0.035126,0.036401,0.035896,0.033239,0.030636,0.03122,0.031778,0.030529,0.02944,0.028271,0.026544,0.019051,0.011478,0.0516,0.26504,1
0.061882,0.039005,0.021363,0.011186,0.0080242,0.0072537,0.0069348,0.0073068,0.0086885,0.010548,0.01201,0.014986,0.01759,0.014906,0.011957,0.0096716,0.0074131,0.0062972,0.0066426,0.0073865,0.0081039,0.012382,0.019635,0.038527,0.06895,0.56135,1
0.033744,0.011452,0.014428,0.01852,0.018041,0.020353,0.021097,0.023701,0.025295,0.033904,0.043761,0.064141,0.071501,0.06539,0.04493,0.034488,0.026251,0.025454,0.0203,0.023594,0.022532,0.023036,0.018121,0.011319,0.047773,0.23687,1
0.034462,0.012063,0.015995,0.016181,0.017483,0.020698,0.018891,0.022691,0.027394,0.033399,0.044479,0.060873,0.06996,0.062732,0.045276,0.033744,0.02766,0.024152,0.021867,0.021708,0.022771,0.022691,0.017722,0.012727,0.046392,0.24599,1
0.034223,0.011903,0.013763,0.017218,0.018785,0.021416,0.020698,0.022346,0.028829,0.035604,0.045993,0.063795,0.072803,0.061829,0.043841,0.035206,0.02851,0.024179,0.021416,0.022797,0.022372,0.021549,0.017536,0.012089,0.044213,0.23709,1
0.057844,0.028616,0.024524,0.018068,0.012966,0.010867,0.011718,0.011877,0.012807,0.014747,0.019635,0.024817,0.029148,0.02479,0.01836,0.014933,0.011319,0.010123,0.010708,0.010894,0.012568,0.018148,0.026251,0.029227,0.064858,0.47019,1
0.034781,0.012541,0.016447,0.015756,0.017297,0.019768,0.018227,0.023116,0.025162,0.033,0.044957,0.062653,0.075619,0.059889,0.043124,0.032575,0.027553,0.024392,0.020911,0.021575,0.022,0.02216,0.016713,0.011903,0.046153,0.25173,1
0.061165,0.028138,0.02758,0.019503,0.012568,0.010974,0.010575,0.010947,0.01278,0.014109,0.018945,0.02394,0.027739,0.022957,0.018307,0.013099,0.011186,0.011346,0.01007,0.011505,0.013338,0.019662,0.026942,0.028271,0.067489,0.46687,1
0.058667,0.027925,0.025959,0.018334,0.013179,0.010628,0.010974,0.011372,0.013285,0.015251,0.020645,0.025614,0.027979,0.025348,0.017563,0.01472,0.011797,0.010814,0.011425,0.012408,0.012993,0.019077,0.025667,0.028749,0.066479,0.46315,1
0.060554,0.026783,0.026756,0.019609,0.013551,0.011903,0.010867,0.011638,0.01294,0.014693,0.017244,0.021549,0.023648,0.021814,0.015676,0.013205,0.012754,0.010655,0.0099639,0.010655,0.013259,0.020326,0.028643,0.028058,0.069136,0.47412,1
0.058614,0.027075,0.025162,0.019184,0.014507,0.011771,0.011452,0.010841,0.01371,0.014587,0.020353,0.025082,0.027155,0.02572,0.018015,0.012887,0.013179,0.011638,0.01092,0.011903,0.014959,0.020884,0.028058,0.027474,0.066027,0.45884,1
0.035232,0.011718,0.015889,0.01759,0.019928,0.019609,0.020114,0.022399,0.025773,0.033293,0.043974,0.062892,0.074078,0.065655,0.042964,0.034143,0.028882,0.024976,0.022452,0.021309,0.020592,0.02208,0.01828,0.010602,0.04501,0.24057,1
0.060208,0.029413,0.026491,0.01852,0.013179,0.010655,0.010708,0.01193,0.012833,0.014189,0.017988,0.022266,0.022877,0.022053,0.015198,0.013391,0.011505,0.010256,0.010974,0.011585,0.01286,0.019875,0.025747,0.029121,0.067435,0.47874,1
0.033479,0.010575,0.015862,0.01751,0.020433,0.020964,0.021203,0.024524,0.027766,0.034382,0.048225,0.066319,0.078568,0.063583,0.043522,0.03316,0.027447,0.023063,0.021708,0.021522,0.022771,0.02123,0.018174,0.011133,0.043841,0.22904,1
0.061457,0.027261,0.026491,0.020672,0.014693,0.012408,0.011718,0.011292,0.013152,0.01387,0.016819,0.020698,0.023993,0.022797,0.015676,0.011797,0.011266,0.011027,0.01015,0.011133,0.014135,0.020778,0.029068,0.029387,0.068631,0.46963,1
0.059889,0.027899,0.026358,0.017882,0.012515,0.010681,0.010522,0.010947,0.012674,0.014906,0.018812,0.024418,0.026491,0.022133,0.017669,0.013577,0.011213,0.01015,0.0098842,0.011372,0.013312,0.018971,0.026198,0.029174,0.066718,0.47564,1
0.033266,0.010894,0.015039,0.018015,0.019317,0.019875,0.020433,0.022983,0.027235,0.035046,0.046525,0.063104,0.073281,0.062653,0.044266,0.034143,0.028483,0.025401,0.022452,0.021761,0.020565,0.020937,0.016978,0.012169,0.048305,0.23687,1
0.034488,0.011957,0.015836,0.018732,0.018387,0.019768,0.020061,0.022638,0.026225,0.033771,0.045435,0.059252,0.076044,0.062786,0.045302,0.032788,0.029573,0.024206,0.021921,0.022027,0.020991,0.021788,0.018413,0.012488,0.043894,0.24123,1
0.056834,0.028297,0.025401,0.017616,0.013498,0.011239,0.010017,0.010894,0.012541,0.015623,0.018387,0.02495,0.029493,0.025375,0.017669,0.012541,0.012993,0.010788,0.0099373,0.010841,0.013843,0.018573,0.024657,0.030317,0.064699,0.47298,1
0.034595,0.011213,0.015225,0.017855,0.019529,0.020087,0.021628,0.022904,0.027872,0.032602,0.046657,0.066373,0.075699,0.063184,0.044691,0.033638,0.027235,0.024684,0.020778,0.021841,0.022452,0.021495,0.017483,0.012116,0.043203,0.23496,1
0.032681,0.010681,0.014826,0.018466,0.018998,0.020273,0.020353,0.02378,0.027713,0.035285,0.046153,0.061962,0.073786,0.06159,0.045515,0.035471,0.027952,0.025561,0.022478,0.024126,0.02216,0.022133,0.016713,0.011532,0.046099,0.23371,1
0.036773,0.010681,0.015597,0.016925,0.019157,0.02022,0.021336,0.024206,0.027979,0.03502,0.047215,0.064247,0.074556,0.062361,0.045329,0.034143,0.027421,0.024418,0.022346,0.021017,0.024099,0.021283,0.017749,0.010548,0.041529,0.23385,1
0.035312,0.010974,0.017085,0.017377,0.020087,0.019343,0.020565,0.024099,0.027208,0.03595,0.049182,0.06252,0.075114,0.06252,0.04586,0.033983,0.027288,0.023701,0.02285,0.022664,0.021841,0.02208,0.018201,0.010974,0.043947,0.22928,1
0.034435,0.01015,0.014428,0.018626,0.018785,0.0203,0.0203,0.024843,0.028908,0.034913,0.044133,0.062972,0.069933,0.062892,0.043841,0.033904,0.029148,0.024338,0.022372,0.020486,0.021123,0.021814,0.01844,0.013577,0.046126,0.23921,1
0.034276,0.012461,0.015145,0.018759,0.019476,0.020459,0.02014,0.024524,0.0275,0.033346,0.045754,0.063955,0.075513,0.063742,0.042592,0.034276,0.027208,0.024976,0.021309,0.022,0.021309,0.021389,0.016952,0.012063,0.043177,0.2377,1
0.060873,0.026889,0.026358,0.020353,0.014375,0.010681,0.0099639,0.011452,0.013073,0.014853,0.017988,0.024259,0.027793,0.022877,0.016792,0.014215,0.011478,0.010469,0.010389,0.011771,0.013737,0.02123,0.028032,0.027447,0.070544,0.46211,1
0.059092,0.027553,0.025136,0.01836,0.014295,0.012063,0.010495,0.012063,0.013312,0.015172,0.019848,0.024365,0.02851,0.023966,0.018998,0.014906,0.011744,0.010655,0.010894,0.011425,0.013896,0.019795,0.025933,0.028324,0.066984,0.46222,1
0.034116,0.011983,0.013949,0.016819,0.019689,0.020937,0.018148,0.023169,0.027075,0.034568,0.045807,0.064008,0.072271,0.066612,0.043602,0.033213,0.027899,0.024684,0.022744,0.021522,0.021469,0.022585,0.018838,0.012833,0.044266,0.23719,1
0.035551,0.011585,0.01464,0.017749,0.019077,0.020751,0.019662,0.024896,0.027314,0.03486,0.045621,0.065655,0.075114,0.06345,0.044532,0.033399,0.027367,0.025242,0.021708,0.021017,0.022266,0.021203,0.017271,0.011718,0.042672,0.23568,1
0.058322,0.027793,0.026942,0.019157,0.013365,0.011532,0.011638,0.01185,0.013179,0.014906,0.01921,0.023754,0.0275,0.024498,0.017882,0.014614,0.012089,0.011425,0.010602,0.011,0.013205,0.019237,0.027102,0.03021,0.064964,0.46402,1
0.059066,0.028537,0.026172,0.019503,0.014056,0.011664,0.011532,0.011771,0.012222,0.014534,0.018759,0.022585,0.024737,0.023036,0.01658,0.014561,0.011957,0.011957,0.010123,0.010681,0.014401,0.0203,0.026969,0.028669,0.067329,0.4683,1
0.035445,0.011027,0.016048,0.018334,0.020751,0.020273,0.021283,0.024471,0.027527,0.033505,0.046126,0.063051,0.077612,0.063503,0.043761,0.033372,0.027713,0.024126,0.020991,0.020087,0.022266,0.021655,0.017404,0.010548,0.043788,0.23533,1
0.035046,0.012196,0.014906,0.017563,0.019104,0.019795,0.018546,0.023541,0.027846,0.032017,0.044505,0.0626,0.072085,0.064725,0.044505,0.033452,0.029201,0.025056,0.021841,0.021602,0.022027,0.021336,0.017563,0.010602,0.047162,0.24118,1
0.059119,0.028377,0.026597,0.020247,0.014189,0.01193,0.010469,0.011718,0.012594,0.015358,0.019131,0.022346,0.025003,0.022,0.017111,0.013179,0.011213,0.010708,0.010203,0.01185,0.012568,0.020087,0.028138,0.028297,0.066718,0.47085,1
0.033797,0.011027,0.01573,0.015969,0.017669,0.022319,0.020087,0.023302,0.028696,0.035126,0.044505,0.059703,0.069588,0.061059,0.043655,0.033957,0.029334,0.024471,0.021522,0.022664,0.022904,0.021921,0.017536,0.011691,0.047933,0.24384,1
0.061749,0.027607,0.026969,0.020459,0.013949,0.012329,0.010734,0.011053,0.012461,0.013312,0.017988,0.022346,0.022824,0.021735,0.01565,0.012621,0.011957,0.010602,0.010548,0.011824,0.013976,0.020539,0.028351,0.029015,0.069402,0.47,1
0.059757,0.026623,0.026092,0.017324,0.013498,0.010575,0.010575,0.012302,0.012143,0.015411,0.017829,0.02216,0.026889,0.024312,0.016766,0.014003,0.012275,0.01193,0.011478,0.011664,0.012701,0.019689,0.028058,0.027235,0.067462,0.47125,1
0.060447,0.027739,0.027102,0.018865,0.014348,0.012143,0.011292,0.01201,0.013152,0.014534,0.01743,0.021549,0.023462,0.022,0.015783,0.012807,0.012222,0.011,0.010708,0.011478,0.014826,0.020539,0.027527,0.028404,0.069189,0.46944,1
0.058933,0.027607,0.02758,0.017988,0.013126,0.011,0.010575,0.011638,0.013365,0.015039,0.018254,0.023116,0.0258,0.024099,0.016925,0.015862,0.011691,0.01116,0.010602,0.011399,0.013073,0.019981,0.027314,0.027925,0.067037,0.46891,1
0.059199,0.027527,0.025029,0.018201,0.014162,0.01193,0.011266,0.011425,0.012674,0.015623,0.01929,0.024126,0.028005,0.025693,0.017244,0.013817,0.01193,0.012196,0.010416,0.011957,0.013152,0.020353,0.026437,0.029387,0.065257,0.4637,1
0.059836,0.027952,0.026517,0.019343,0.014481,0.01092,0.011532,0.011744,0.012249,0.014268,0.019635,0.023754,0.027288,0.022,0.017935,0.014056,0.011239,0.010522,0.010044,0.011452,0.014189,0.019503,0.027261,0.02859,0.066319,0.46737,1
0.05973,0.027128,0.026172,0.018865,0.013471,0.012355,0.010814,0.011824,0.012461,0.015623,0.019396,0.022372,0.028138,0.024312,0.017404,0.014135,0.011399,0.010708,0.011186,0.011399,0.013418,0.01836,0.026251,0.029041,0.066213,0.46782,1
0.034754,0.010575,0.015065,0.018812,0.018546,0.021283,0.021841,0.024524,0.029148,0.03571,0.046764,0.06523,0.074769,0.061404,0.045674,0.033027,0.02859,0.025082,0.022983,0.02285,0.022824,0.020964,0.017988,0.011292,0.042353,0.22795,1
0.060873,0.027128,0.028085,0.020193,0.013737,0.011505,0.009831,0.011133,0.01294,0.014268,0.017218,0.024524,0.025268,0.02301,0.016527,0.013817,0.011425,0.01092,0.010548,0.012488,0.013949,0.020167,0.02928,0.028988,0.068365,0.46381,1
0.061431,0.02673,0.02673,0.019131,0.01549,0.012222,0.011133,0.010974,0.013232,0.014295,0.017962,0.02208,0.023754,0.021416,0.015836,0.013365,0.011903,0.011292,0.011718,0.011186,0.014135,0.019795,0.027474,0.02928,0.069402,0.46804,1
0.035153,0.01015,0.014906,0.016474,0.019343,0.020751,0.021177,0.023143,0.028696,0.037384,0.046684,0.062573,0.071288,0.060235,0.043283,0.035578,0.027288,0.024418,0.021841,0.022611,0.023116,0.021044,0.017483,0.012169,0.045834,0.23738,1
0.06074,0.028643,0.025322,0.02022,0.014614,0.011239,0.010548,0.011452,0.011478,0.013949,0.019077,0.021495,0.023143,0.021735,0.015889,0.01201,0.01193,0.011027,0.010123,0.011399,0.015012,0.020565,0.027633,0.029307,0.071049,0.4704,1
0.033266,0.011983,0.015039,0.017722,0.018759,0.019875,0.020486,0.023329,0.02665,0.034595,0.044213,0.063423,0.070332,0.062759,0.042539,0.033505,0.029466,0.025906,0.022106,0.022824,0.022718,0.022744,0.017111,0.012382,0.046312,0.23996,1
0.058322,0.025189,0.024976,0.020565,0.014215,0.012036,0.01201,0.012966,0.014215,0.017218,0.020247,0.027181,0.033399,0.02665,0.02014,0.015703,0.013896,0.011611,0.012089,0.013445,0.01565,0.020964,0.027235,0.026942,0.064167,0.43897,1
0.059703,0.028829,0.025879,0.020061,0.013099,0.011903,0.01116,0.010602,0.012488,0.013498,0.018785,0.02115,0.024604,0.021974,0.01573,0.012754,0.011478,0.011346,0.010469,0.01108,0.012674,0.020459,0.027527,0.028722,0.067515,0.47651,1
0.058853,0.027607,0.024179,0.01937,0.014003,0.011718,0.012063,0.011505,0.01286,0.015464,0.019742,0.025481,0.027394,0.025029,0.017829,0.014534,0.011771,0.011213,0.011797,0.011877,0.014215,0.019609,0.028457,0.028377,0.066691,0.45836,1
0.035312,0.010974,0.0148,0.018148,0.018945,0.021123,0.020858,0.022452,0.027713,0.036853,0.048119,0.058667,0.068631,0.061962,0.045063,0.036162,0.028776,0.024498,0.02123,0.024392,0.022744,0.020725,0.017643,0.011797,0.046153,0.23626,1
0.043841,0.021761,0.020592,0.014986,0.012196,0.011558,0.01193,0.013976,0.017722,0.021761,0.029227,0.04145,0.047003,0.046073,0.030476,0.02402,0.018812,0.016553,0.014428,0.013923,0.014401,0.015544,0.021256,0.022558,0.053566,0.40039,1
0.024843,0.0075194,0.010894,0.014189,0.017935,0.01937,0.02123,0.023807,0.028563,0.036136,0.048145,0.073121,0.087895,0.081066,0.055691,0.041423,0.03138,0.028988,0.023435,0.023063,0.020167,0.017005,0.01371,0.010548,0.038341,0.20154,1
